person_id,name,original_name,gender,known_for_department,profile_path,popularity
1213863,Ta-Tanisha,Ta-Tanisha,1,Acting,/gUwzJ44f28vEYGbFcUbdQiH3L2g.jpg,0.4581
94653,Hoke Howell,Hoke Howell,2,Acting,/n7skbvSr8LfDyy8yW1INFBk17GC.jpg,0.5944
119855,Hunter von Leer,Hunter von Leer,2,Acting,/3M3PyvtcWVKzGvbK4bKWui7OqrJ.jpg,0.4326
2958449,Sam Locante,Sam Locante,2,Acting,,0.0286
95805,Norman D. Wilson,Norman D. Wilson,2,Acting,,0.6403
82750,Larry J. Blake,Larry J. Blake,2,Acting,/b4dfz0xLUHJJJEPmAmAI2jrzXBj.jpg,0.6484
2329990,Frenchia Guizon,Frenchia Guizon,2,Acting,,0.1597
80303,Denny Arnold,Denny Arnold,2,Acting,,0.2643
112572,Ernie F. Orsatti,Ernie F. Orsatti,2,Crew,/dGn5OjMH3yAHesdlWOuzeLYKeCp.jpg,0.348
50310,Chuck Roberson,Chuck Roberson,2,Acting,/d61PgertplWQ4oi5eEFDE4dOX5T.jpg,0.5477
1421011,Lew Sleeman,Lew Sleeman,0,Acting,,0.055
1412166,Robert Snively,Robert Snively,2,Acting,,0.119
61241,Tony Lip,Tony Lip,2,Acting,/6xz6XmjgiCCOm067OzWYziD4Mxa.jpg,0.7435
94840,John Gardner,John Gardner,0,Writing,,0.2016
1628105,Seth Banks,Seth Banks,0,Costume & Make-Up,,0.0837
14433,Ward Preston,Ward Preston,2,Art,,0.0738
1760012,Tommy Thompson,Tommy Thompson,0,Sound,,0.0549
2128253,Russ Hill,Russ Hill,0,Sound,,0.1901
2745081,Mel Efros,Mel Efros,0,Production,,0.1095
2694114,Hugh K. Gagnier,Hugh K. Gagnier,0,Camera,,0.0496
126030,Herb Wallerstein,Herb Wallerstein,2,Directing,,0.1848
5056,Terry Rawlings,Terry Rawlings,2,Editing,/a1CRIJoeT5J6FsRe8bjFVbsH3h5.jpg,0.3004
1782773,Joseph M. Ellis,Joseph M. Ellis,0,Directing,,0.0487
19245,Frederick Wilson,Frederick Wilson,2,Editing,,0.1174
1342644,June Samson,June Samson,0,Directing,,0.1173
2278976,Kenny Bell,Kenny Bell,2,Camera,,0.1783
66612,Lisa Harrow,Lisa Harrow,1,Acting,/xkSAsTcQIQXJCSPalIaVTHDEMTS.jpg,0.3603
15440,Jared Harris,Jared Harris,2,Acting,/jAyPWkmge3BqXtgxIG9MfXBzOGj.jpg,2.7042
559679,Arnold Barkus,Arnold Barkus,2,Acting,,0.085
19511,Larry Pine,Larry Pine,2,Acting,/nsMlfqaSRFarvn5K8EcCyKZjPeB.jpg,0.5429
1295478,Bahman Soltani,Bahman Soltani,0,Production,,0.0286
45822,Willis Burks II,Willis Burks II,2,Acting,/nHaysRKu6f2D1p1BjjIUwjrPb7k.jpg,0.4999
105062,Joseph Sirola,Joseph Sirola,2,Acting,/w1TWeBF1MeiKsvDevOrg9mwluQ2.jpg,0.6668
2272855,Henry Hayward,Henry Hayward,0,Acting,,0.0621
2272857,Chen Tsun Kit,Chen Tsun Kit,0,Acting,,
1244798,Yeon Joo Kim,Yeon Joo Kim,0,Acting,,0.1625
1503790,Fran Capo,Fran Capo,1,Acting,,0.0239
1837219,Spencer Patterson,Spencer Patterson,0,Directing,,0.0352
4887,Joe Grifasi,Joe Grifasi,2,Acting,/30c0szBZvqsk3nuOgg2A9PeSQFt.jpg,0.5075
2272860,Jimmy Broadway,Jimmy Broadway,0,Acting,,0.0071
1052041,James Lasdun,James Lasdun,2,Writing,,0.2093
146949,Jonathan Nossiter,Jonathan Nossiter,2,Directing,/mHgPNxWCKmrVqsCTi5CgsVGoQq5.jpg,0.0828
1609422,John Foster,John Foster,2,Camera,,0.2009
72038,Madeleine Gavin,Madeleine Gavin,1,Editing,/A9FsDNrrLSeXd5HSHees3codK5H.jpg,0.1479
966845,Deana Sidney,Deana Sidney,1,Art,,0.051
1262,Mali Finn,Mali Finn,1,Production,,0.3721
2895519,Agios Katsikakis,Agios Katsikakis,0,Production,,0.0143
1109054,Alix Madigan,Alix Madigan,1,Production,,0.2215
1523445,Kara Cressman,Kara Cressman,1,Art,,0.0453
46400,Hisami Kuroiwa,Hisami Kuroiwa,0,Production,,0.0549
1030591,Stephen Beatrice,Stephen Beatrice,2,Art,,0.0974
1859816,Jed Alpert,Jed Alpert,0,Production,,0.0168
1332483,Kathryn Nixon,Kathryn Nixon,1,Costume & Make-Up,,0.0538
66594,Andrew Fierberg,Andrew Fierberg,2,Production,,0.188
2895524,George Pezyos,George Pezyos,0,Production,,
2895520,Heidi Bettini,Heidi Bettini,0,Production,,0.0143
313123,DJ Paul,DJ Paul,2,Production,/5QXSIBLH99ORhmCNPWZzZ8FLYoP.jpg,0.2586
17208,Danny Lerner,Danny Lerner,2,Production,/luBMmla0r0ZSaUTU6rn8Hh91r7w.jpg,0.7084
37039,Michael F. Barrow,Michael F. Barrow,2,Lighting,,0.1753
1022558,Antonio Casal,Antonio Casal,2,Acting,/jpuHGnHupWm8kAyxd84962eWod6.jpg,0.1212
565653,Mary Delgado,Mary Delgado,1,Acting,/2SLOSw6C0rQMKN6EGdoct7AhvDV.jpg,0.0502
234634,Juan Espantaleón,Juan Espantaleón,2,Acting,/g06xCf279qt4NPoAOPvN996PufH.jpg,0.2285
234637,Milagros Leal,Milagros Leal,1,Acting,/z6YXXzVmWCZcYuYKOOxZcGQMVtm.jpg,0.2471
234635,Camino Garrigó,Camino Garrigó,1,Acting,/yDwFbjQTAwI510ohKeEbbaLAIhv.jpg,0.0965
37584,José Isbert,José Isbert,2,Acting,/7cyvDJ7H1snghX1qpmrWumehkci.jpg,0.2315
44256,Juan Calvo,Juan Calvo,2,Acting,/rq3MmBO1uEgmYvdRpJi75OPdZ94.jpg,0.2166
234638,José Prada,José Prada,2,Acting,/eBnrDeRC61YPw3UV9HdXWPcBS2v.jpg,0.0893
108995,Alberto Romea,Alberto Romea,2,Acting,/8Qz5ddYXj7p1Xw5cqSf3UvsINUd.jpg,0.1175
37509,Joaquín Roa,Joaquín Roa,2,Acting,/rvgSEC5njYuEEV7GeXBbT6wjHjA.jpg,0.1956
1728140,Enrique Herreros,Enrique Herreros,2,Acting,/sik5yUE0qqfzSUhRaf0bMwlHBU5.jpg,0.0143
1079486,José Ramón Giner,José Ramón Giner,2,Acting,/z2NrBuBrFBqpEsBJqZqsOQKiS9.jpg,0.131
1788996,Julio Infiesta,Julio Infiesta,0,Acting,/upMpZpUr0kSmom8qqtcN4Ok92q4.jpg,0.0613
1048520,Fernando Fresno,Fernando Fresno,2,Acting,,0.0429
1348886,Emilio Santiago,Emilio Santiago,2,Acting,/1QPWXyO9dFMCPgJXVP829Dzpuf3.jpg,0.052
1180104,Juana Mansó,Juana Mansó,1,Acting,/rcG9TxPe4GfbIMnOWJ2f9fFvUsn.jpg,0.0538
1170181,Casimiro Hurtado,Casimiro Hurtado,2,Acting,/raskVXBjAb9T7Yuxqau4e6qODmK.jpg,0.0944
2852881,Angelita Navalón,Angelita Navalón,1,Acting,/noLYcLFWQRCGkwp5uu1yzTOEm9D.jpg,0.0168
3737218,Mariana Larrabetti,Mariana Larrabetti,0,Acting,,
1387982,José Calle,José Calle,2,Acting,/7IzQ2V9W02Pw3aIKmrOOhHfWnWF.jpg,0.059
1331770,Manuel París,Manuel París,2,Acting,/5F9318EvUe9IbR1NMKGmRR99uPc.jpg,0.1324
231939,Santiago Rivero,Santiago Rivero,2,Acting,/y5LWcdS6QYFQD7qQphMNA41nEOo.jpg,0.2382
1068346,Julia Pachelo,Julia Pachelo,1,Acting,/mMRrt7ps7OqBkXcIqjgRKe2z3Xd.jpg,0.1364
1121728,Manuel Requena,Manuel Requena,2,Acting,/602TGTxy6M9peIJRmqyOEjqQZMh.jpg,0.1613
543996,María Cañete,María Cañete,1,Acting,/gOD5dfAeby7RMHAPezl4tYsDH3h.jpg,0.1776
234630,Rafael Gil,Rafael Gil,2,Directing,/2czXhXQGDybo26hrRb6ImEQKgSn.jpg,0.2028
70855,Michel Kelber,Michel Kelber,2,Camera,,0.0466
1170735,Enrique Alarcón,Enrique Alarcón,2,Art,/u54cLHwaOA1jWZtQLKNKTczrTjC.jpg,0.1182
1170178,Juan Serra,Juan Serra,2,Editing,,0.0368
1195031,Juan Quintero,Juan Quintero,2,Sound,,0.0363
1705059,Jaime Torrens,Jaime Torrens,2,Sound,,0.0327
1742623,José María Pemán,José María Pemán,0,Writing,,0.4377
40888,Francisco Sempere,Francisco Sempere,2,Camera,,0.0327
2332741,Antonio Turell,Antonio Turell,0,Costume & Make-Up,,0.0143
31849,José Antonio Nieves Conde,José Antonio Nieves Conde,2,Directing,/iE8n2sOBoROolQBRRmaoFnAR6zK.jpg,0.6181
2024155,Juan Manuel de Rada,Juan Manuel de Rada,0,Production,,0.2942
1814888,Vasco Sapucci,Vasco Sapucci,0,Costume & Make-Up,,
1877846,Vladimir Tourjanski,Vladimir Tourjanski,0,Costume & Make-Up,,0.0071
3513775,José Luis Jerez Aloza,José Luis Jerez Aloza,2,Production,,0.0143
238576,Jessie Matthews,Jessie Matthews,1,Acting,/u2UQL1K5ygDed8oPRzUywh1fYAS.jpg,0.1929
29816,Frederick Kerr,Frederick Kerr,2,Acting,/pPEDS8XDizkdh4iS0PoRdbnVJaO.jpg,0.1737
1200693,Benny Fields,Benny Fields,2,Acting,/zncHMgHnV9HF2gpGWfVvm2fgqbd.jpg,0.1098
125517,Margaret Yarde,Margaret Yarde,1,Acting,/1TIzkekDcq0XR7U1EKByRHrdJ8w.jpg,0.2918
134265,Laurence Hanray,Laurence Hanray,2,Acting,/n42M7hkDiy8XBnDJantb7E7YYL9.jpg,0.2167
553490,Kenneth Kove,Kenneth Kove,2,Acting,/cacNKgkn3eLqLf1AEBa5aPUcAwi.jpg,0.1083
1200894,Sybil Grove,Sybil Grove,1,Acting,/ftwQElUhWojWbAC2qrtx3mwxf60.jpg,0.3614
115608,Bill Shine,Bill Shine,2,Acting,/d4DJS2V4sODnD76BcdxpNAUgmdW.jpg,0.2816
133871,Cyril Smith,Cyril Smith,2,Acting,/oa4qdqnGCsM7SETtH73bKqambT4.jpg,0.4321
115604,George Benson,George Benson,2,Acting,/mMcZ8yYPVJzPP7pgUIiIXJ7svmL.jpg,0.2688
2626733,George Turner,George Turner,2,Acting,,0.0474
933219,Sinclair Hill,Sinclair Hill,2,Directing,/aY8v73udZdcw4OLEfMXCLIYcQZZ.jpg,0.0847
1425702,George Gunn,George Gunn,0,Sound,,0.0143
293939,W.P. Lipscomb,W.P. Lipscomb,2,Writing,/dOZICA4BSGtu0SvE3MabImyZAry.jpg,0.3948
1043447,Leslie Rowson,Leslie Rowson,0,Camera,,0.0717
10158,Robert Mitchum,Robert Mitchum,2,Acting,/eXbqoAGBdF3gWqcuS3Zb7zkkqFw.jpg,2.3939
8742,Ingrid Thulin,Ingrid Thulin,1,Acting,/jrjkvvWb6Y4lPDPz5xPAzLFTlsh.jpg,0.7586
38079,Frédéric O'Brady,Frédéric O'Brady,2,Acting,/ied0wKfltmYRHL4gN4bttiOJEKv.jpg,0.1327
557747,Inga Tidblad,Inga Tidblad,1,Acting,/w4UrPlEQdayjtZchc4yYcVzW378.jpg,0.2181
148309,Eugene Deckers,Eugene Deckers,2,Acting,/xr80G1bHkW5eHNleLS2Xz1C7Dfe.jpg,0.316
2102027,John Padovano,John Padovano,2,Acting,,0.0261
107267,Frederick Schrecker,Frederick Schrecker,2,Acting,,0.1431
1305446,Georges Hubert,Georges Hubert,0,Acting,,0.1249
28482,Peter Copley,Peter Copley,2,Acting,/wKHNkyymXPh79zxUrVZ7uJqcdcV.jpg,0.5983
119668,Lily Kann,Lily Kann,1,Acting,,0.1914
1500408,Ralph Brown,Ralph Brown,2,Acting,,0.2748
39817,Milo Sperber,Milo Sperber,2,Acting,/tb2nuX8n9K35XYvYapADQcLffKA.jpg,0.1946
40897,Jean Galland,Jean Galland,2,Acting,/aj8lnB6qAAxKCwRhe4RaLLkfJ65.jpg,0.3743
1488718,John Starck,John Starck,0,Acting,,0.0596
11568,Valentine Camax,Valentine Camax,1,Acting,/2TSsopt62RuJgurX0QZoF7EtwQ7.jpg,0.0661
543136,Robert Le Béal,Robert Le Béal,2,Acting,/rXOLRCMPYrRgbRpLqQFCnPfxzlJ.jpg,0.7937
1329770,Lars Kåge,Lars Kåge,0,Acting,,0.047
1632965,Jimmy Perrys,Jimmy Perrys,2,Acting,,0.1292
568681,Ulla Sjöblom,Ulla Sjöblom,1,Acting,/ttCwFFeHLAfuDcl0wRE70dZFagp.jpg,0.1606
1664786,Pierre Vaudier,Pierre Vaudier,2,Acting,/e6dNbOalTmHSQrEbwk6nspv8FRg.jpg,0.1807
572711,Sheldon Reynolds,Sheldon Reynolds,0,Directing,,0.1209
577614,Paul Durand,Paul Durand,0,Sound,,0.0617
577615,Maurice Petri,Maurice Petri,0,Art,,0.0143
1214371,Gene Levitt,Gene Levitt,2,Writing,,0.4328
577613,Bertil Palmgren,Bertil Palmgren,2,Camera,,0.0214
10077,Harold Jack Bloom,Harold Jack Bloom,2,Writing,,0.8125
33089,Pierre Balmain,Pierre Balmain,2,Costume & Make-Up,/m89xnaF2P4KRGtD9pAjxbbKnmLC.jpg,0.2044
1259102,Tim Hassan,Tim Hassan,2,Acting,/kevv0iiLWYDCXkB9KKH3liuOaQL.jpg,0.75
127782,Nour,Nour,1,Acting,/3WrMP0CHwi3fPdxtOkbQtMdMHpW.jpg,0.4837
230708,Khaled El Sawy,خالد الصاوي,2,Acting,/t4Z5PVsbFgN6RsN1bksjDwZlkhc.jpg,0.9153
223711,Rasha Mahdi,Rasha Mahdi,1,Acting,/vW8406dXmroguoJDP51keIVSWS3.jpg,0.2622
226873,Khaled Mahmoud,Khaled Mahmoud,2,Acting,/oOUg4tF8D5aekTOXoYppeeLjqEN.jpg,0.2726
129497,Lotfy Labib,لطفي لبيب,2,Acting,/guGZ0Xv4csBj10ipPlQAgf0yq6o.jpg,0.9298
226913,Samira Abdulaziz,Samira Abdulaziz,1,Acting,/cmEucxcuYVZAdmYNgHlUxT3rhXT.jpg,0.2492
226837,Yasser El Tobgy,Yasser El Tobgy,2,Acting,/ibfMXbe2vGjJvdqcSh9NJLZ4wxf.jpg,0.2642
3035756,Raouf Moustafa,Raouf Moustafa,2,Acting,/3RphWpGX9NKvnRvTnVhUXjNguQf.jpg,0.1557
1165454,Sami Maghouri,Sami Maghouri,2,Acting,/675TmIEoWDqpHYF5BCe0moimtXr.jpg,0.5556
2082117,Ahmed Fathy,Ahmed Fathy,2,Acting,/mZtqVj2TP0qyrdsRZB8WwYeFKrq.jpg,0.6091
1537255,Mahmoud Kamel,Mahmoud Kamel,2,Directing,/d7NyauFsItvQsl7wuSgQyWjgQKd.jpg,0.2464
1260385,Wael Hamdy,Wael Hamdy,2,Writing,/58ghNgp69diEU1tAxA1oFMRsrQD.jpg,0.1731
226100,Maha Roshdy,Maha Roshdy,1,Editing,/oRhSQ2CAF2LyYqwtX36Ef0EmzNa.jpg,0.0577
213354,Tamer Karawan,Tamer Karawan,2,Sound,/6qPAXitsSWkSaLPWLJLjuFY0WZ9.jpg,0.0944
3017029,Assala Nassri,Assala Nassri,1,Sound,/g0RuO7r5TbGHjmfMppUga3tbuwb.jpg,0.0297
3986183,Adel El Maghraby,Adel El Maghraby,0,Production,/e1Bko4l4phLW3Q33GG8rZ11VWLZ.jpg,0.0264
223961,Hisham Sirry,Hisham Sirry,2,Camera,/ihaLDEu6idDdS5zpynzvd2Yft3C.jpg,0.0357
5149837,Ghada Yousuf,Ghada Yousuf,0,Costume & Make-Up,,
14563,Adolphe Menjou,Adolphe Menjou,2,Acting,/88FfjxT3cFDIbCIK0UmwyjEF6tU.jpg,0.8748
143685,Dorothy Dell,Dorothy Dell,1,Acting,/icpsb15AXj63bDBzQQItFQRPMYh.jpg,0.0533
74876,Warren Hymer,Warren Hymer,2,Acting,/xJcAX5hkXW7Bg3EikdY5De3lahy.jpg,0.45
102064,Lynne Overman,Lynne Overman,2,Acting,/8Rrh7yqDWhAskgPsNvR7sViBX3z.jpg,0.4376
3246,Sam Hardy,Sam Hardy,2,Acting,/u0hirR29HoOSr8duXR3ntNjrtP0.jpg,0.2067
13825,John Kelly,John Kelly,2,Acting,/cDp6L9tt71Au3AZAQifq03NxzOU.jpg,0.2496
134868,Frank McGlynn Sr.,Frank McGlynn Sr.,2,Acting,/rVmcxe3urwZmHhtRjAtRS5AQhyK.jpg,0.4987
14658,Frank Conroy,Frank Conroy,2,Acting,/1804HlLeJKLjmijwtJ8B76nZ2gq.jpg,0.3312
34508,Edward Earle,Edward Earle,2,Acting,/mybd58aGD8RYdfjObAcbdgx4og2.jpg,0.3362
669208,Mildred Gover,Mildred Gover,1,Acting,,0.0902
117772,Garry Owen,Garry Owen,2,Acting,/4lXrRqVoopFMS8hPEaR7BwEtLmD.jpg,0.1724
1271024,Huey White,Huey White,2,Acting,,0.0143
99373,Tammany Young,Tammany Young,2,Acting,/r0ger3ri1mCYz4UlZvb9fi8gTLl.jpg,0.112
1359376,Veda Buckland,Veda Buckland,1,Acting,,0.1286
940628,Crauford Kent,Crauford Kent,2,Acting,/zYq9Z283YTCX5FYaG59nVs598TD.jpg,0.3952
1574692,Pauline Wagner,Pauline Wagner,1,Acting,,0.0873
99667,Alexander Hall,Alexander Hall,2,Directing,/u5ifjcxFC32jeFIUMjeKFmB8tkN.jpg,0.2677
30285,Sam Hellman,Sam Hellman,2,Writing,,0.1782
1144426,William R. Lipman,William R. Lipman,2,Writing,,0.432
227027,Gladys Lehman,Gladys Lehman,1,Writing,,0.228
1759289,Leo Robin,Leo Robin,2,Writing,,0.0427
998190,Ralph Rainger,Ralph Rainger,2,Sound,,0.0387
958533,Alfred Gilks,Alfred Gilks,2,Camera,,0.1076
977828,B.P. Schulberg,B.P. Schulberg,2,Production,,0.394
120678,Damon Runyon,Damon Runyon,2,Writing,/wYTERTckhmrSnXegzIzA2ftK1uC.jpg,0.2879
29598,William Shea,William Shea,2,Editing,,0.0807
1532448,Earl S. Hayman,Earl S. Hayman,0,Sound,,0.236
1225441,Paul O'Keefe,Paul O'Keefe,2,Acting,/7mLXcou0RIQRDdn2c2sJoKiNLvR.jpg,0.263
9072,Margaret Hamilton,Margaret Hamilton,1,Acting,/e2tJi7ziy5HCNO6pnpAXoxhnlfg.jpg,0.9504
1298091,Robert Harter,Robert Harter,0,Acting,,0.0563
93895,Tallulah Bankhead,Tallulah Bankhead,1,Acting,/kYInXXu8oydHuXYabba0Y12MHga.jpg,0.4009
214904,Victor Borge,Victor Borge,2,Acting,/msDLOh7sqr5ZO4NbPwwF7sqUewL.jpg,0.4241
27446,Patty Duke,Patty Duke,1,Acting,/kksWwV7ECdJWKc269U2qU6GtBN5.jpg,1.0307
12249,Sessue Hayakawa,Sessue Hayakawa,2,Acting,/juDoFtoIEMaKZMRL9Ipexkgqw81.jpg,0.432
2753,Burl Ives,Burl Ives,2,Acting,/qRefQVFPdXwkHLLgDLFPeRgcLu4.jpg,0.5395
36819,Hayley Mills,Hayley Mills,1,Acting,/ktiKpWhBy1O4F9DtB1YxUf3uGA1.jpg,1.8805
29427,Terry-Thomas,Terry-Thomas,2,Acting,/NKPVvPZy9NNYES1fhwuhLquHhI.jpg,0.6454
5833,Ed Wynn,Ed Wynn,2,Acting,/ephGLfQWundnRnvMR0JdK2NhJBQ.jpg,0.7199
105638,Billie Mae Richards,Billie Mae Richards,1,Acting,,0.2941
3095644,James Daugherty,James Daugherty,0,Acting,,0.0143
2254667,William Marine,William Marine,0,Acting,,0.0143
128621,Robert Goulet,Robert Goulet,2,Acting,/kqCwDpsRWIHDtbfIrpJ4L63j53i.jpg,0.7137
3095648,Peter Page,Peter Page,0,Sound,,0.0261
1334112,Bernard Cowan,Bernard Cowan,2,Acting,/2ZUprK69f7CjQ44RCkfcXiCjpDb.jpg,0.1219
1440932,Oleg Cassini,Oleg Cassini,2,Costume & Make-Up,/ghBjHuuWzLBodeDQpLVrXC5Qaah.jpg,0.111
40167,Don Costa,Don Costa,0,Sound,,0.1055
1320494,Sal Scoppa Jr.,Sal Scoppa Jr.,2,Directing,,0.0789
109238,Maurice Gordon,Maurice Gordon,2,Art,,0.0214
3071152,Phyllis Grens,Phyllis Grens,0,Costume & Make-Up,,0.0071
2066428,Al Hirschfeld,Al Hirschfeld,2,Acting,/tQXIqTgD3oqCArMRwzRTfdeToRX.jpg,0.1911
3095650,John Hoppe,John Hoppe,0,Visual Effects,,0.0143
1744114,Daniel Cavelli,Daniel Cavelli,2,Camera,,0.0071
144977,Larry Roemer,Larry Roemer,2,Directing,,0.1115
2165981,Kizo Nagashima,Kizo Nagashima,0,Directing,,0.0322
3095646,Alan Mirchin,Alan Mirchin,0,Sound,,0.0218
2634187,Richard Gramaglia,Richard Gramaglia,0,Sound,,0.0261
1076421,Twist-Twist Erkinharju,Twist-Twist Erkinharju,2,Acting,,0.0261
1076422,Ben Granfelt,Ben Granfelt,2,Acting,,0.0261
69552,Sakke Järvenpää,Sakke Järvenpää,2,Acting,/9lnWNR4Om9m50vmvuqGOvWzsCUo.jpg,0.1158
1076423,Jore Marjaranta,Jore Marjaranta,2,Acting,,0.0214
1076424,Ekke Niiva,Ekke Niiva,2,Acting,,0.0214
1076425,Jyri Närvänen,Jyri Närvänen,2,Acting,,0.0611
1076426,Pemo Ojala,Pemo Ojala,2,Acting,,0.0071
53510,Silu Seppälä,Silu Seppälä,2,Acting,/6ijpSMShagGiaSIZy0hSmJgtkzG.jpg,0.1493
69554,Mauri Sumén,Mauri Sumén,2,Sound,/xOvPp72o7DHzxC2L3Nio5HJtVXN.jpg,0.1336
106172,Mato Valtonen,Mato Valtonen,2,Acting,/tWfPkRw0vwKRBfMLyJbQWsXvmw6.jpg,0.1626
4826,Matti Pellonpää,Matti Pellonpää,2,Acting,/1Qzhkkp3wFE2NMGKVyOra9931q2.jpg,0.3138
122402,Kari Väänänen,Kari Väänänen,2,Acting,/rQ6JbUkyGwvnb99JnJsZt74jjuc.jpg,0.489
20853,André Wilms,André Wilms,2,Acting,/7riWokLMFcbA9O781LUrIxMDrGT.jpg,0.3266
53489,Nicky Tesco,Nicky Tesco,2,Acting,/nJzffPX9WyPa92LhU8jwKiOTABz.jpg,0.1516
2170402,Jacques Blanc,Jacques Blanc,2,Acting,,0.0071
2170403,Nicole Helies,Nicole Helies,1,Acting,,
227809,Kirsi Tykkyläinen,Kirsi Tykkyläinen,1,Acting,/kYUsJbZ9vthovyGNdgA7JWMvPya.jpg,0.1564
16767,Aki Kaurismäki,Aki Kaurismäki,2,Directing,/t0pdsYfLts7p01OBN1P9UHp1Z0l.jpg,0.7484
16769,Timo Salminen,Timo Salminen,2,Camera,,0.1992
46259,Reinhard Brundig,Reinhard Brundig,2,Production,/rXJt17EfDaClEDKM0I9xZ2X5fgF.jpg,0.217
2524987,Otmar Hitzelberger,Otmar Hitzelberger,2,Production,,
2515874,Paula Oinonen,Paula Oinonen,1,Production,,0.0946
2524988,Maciej Skalski,Maciej Skalski,2,Production,,0.0352
2524989,Bernhard Türcke,Bernhard Türcke,2,Production,,0.0071
53506,John Ebden,John Ebden,2,Art,,0.0382
2513835,Mark Lavis,Mark Lavis,2,Art,,0.1058
1069989,Timo Linnasalo,Timo Linnasalo,2,Editing,,0.1145
16772,Jouko Lumme,Jouko Lumme,2,Sound,,0.1053
1034489,Pauli Pentti,Pauli Pentti,2,Directing,,0.2083
2401376,Rémi Pradinas,Rémi Pradinas,2,Production,,0.0502
4831,Jaakko Talaskivi,Jaakko Talaskivi,2,Acting,/tDRMGoUW1qLt3VqXYFU3WwoIhMc.jpg,0.1756
2047908,Sarah Vogel,Sarah Vogel,1,Production,,0.3411
1760644,Erkki Astala,Erkki Astala,2,Production,/ssojoruQCAu4dGU72raTiXZKBry.jpg,0.1241
1071418,Marek Brodzki,Marek Brodzki,2,Directing,/eL825XMat9YHvwZEVHwayfJUG9A.jpg,0.0168
2002829,Ravil Salah,Ravil Salah,2,Production,,0.1191
1848830,Jan McLaughlin,Jan McLaughlin,2,Sound,,0.0398
2525013,Tellervo Savela,Tellervo Savela,1,Directing,,0.0214
1303969,Malla Hukkanen,Malla Hukkanen,1,Camera,,0.1474
4958,Henry Fonda,Henry Fonda,2,Acting,/6wXWsqSXF3wCsGcwVqiszy6RX9X.jpg,2.5661
8841,Donald Crisp,Donald Crisp,2,Acting,/MEPq09iLEwJVrxw1T97qOILhk6.jpg,0.7201
103451,Hugh O'Connell,Hugh O'Connell,2,Acting,/u3PA8nRsV61ExuUEZWGH1NScNwi.jpg,0.4879
133227,Katharine Alexander,Katharine Alexander,1,Acting,/paUbzVjaUKfdFSdJrY8CdEp8BqS.jpg,0.2759
48960,Mary Philips,Mary Philips,1,Acting,/seFakubSAT4uEsd3N9uUjxvrfm4.jpg,0.2456
30279,Minor Watson,Minor Watson,2,Acting,/zQSWclRZxKxaclZw3MOdTkv8WsQ.jpg,0.2681
34747,Sidney Toler,Sidney Toler,2,Acting,/dfOfrfrWFMVBdiM4gYCAlmYxCpG.jpg,0.6024
1302263,Tim Henning,Tim Henning,0,Acting,,0.0143
1329736,Dwane Day,Dwane Day,0,Acting,,
1040051,Richard DeNeut,Richard DeNeut,0,Acting,,0.042
1466128,John Alban,John Alban,2,Acting,,0.2276
2540428,Arthur Carrington,Arthur Carrington,0,Acting,,0.0071
1291374,Ricardo Lord Cezon,Ricardo Lord Cezon,0,Acting,,0.0214
1362066,Roger Davis,Roger Davis,2,Acting,,0.0352
939670,Barry Downing,Barry Downing,2,Acting,,0.0338
1420952,Eddie Graham,Eddie Graham,2,Acting,,0.0694
2994410,Patricia Hayes,Patricia Hayes,0,Acting,,0.0071
1663909,Joy Healy,Joy Healy,0,Acting,,0.0311
119542,Stuart Holmes,Stuart Holmes,2,Acting,/6xdFxJI4qkaxYg2vq3LYr1t68tq.jpg,0.4909
1422186,Jack Lindquist,Jack Lindquist,2,Acting,/a2zfwrznAb1QegR3flSt7IHV6PL.jpg,0.0546
1329660,Paddy O'Flynn,Paddy O'Flynn,2,Acting,,0.3207
110139,Willard Parker,Willard Parker,2,Acting,/rlJromd2O2CoRQJPoevdWXyhtTh.jpg,0.6563
2681539,Paul Russell,Paul Russell,2,Acting,/gEK7UOFk8qWidiVI7qKPv0njdsr.jpg,0.057
3694618,Jack Ryan,Jack Ryan,0,Acting,,0.0143
1198701,Cliff Saum,Cliff Saum,2,Acting,,0.2113
1422103,Claudia Simmons,Claudia Simmons,0,Acting,,0.0143
120703,George Sorel,George Sorel,2,Acting,,0.1838
1130948,Myrtle Stedman,Myrtle Stedman,1,Acting,/stvYIiwLEzDgdd1OBHZT1yUVe16.jpg,0.3145
1467393,Ted Thompson,Ted Thompson,0,Acting,,0.0429
1422297,Philip Waldron,Philip Waldron,0,Acting,,0.0239
34470,Jeff York,Jeff York,2,Acting,/oAhxdTKc3QbKLNvwAxztcOe00Bd.jpg,0.4777
34740,Edmund Goulding,Edmund Goulding,2,Directing,/l4h95dSKe2CGNfSuAIRZn7mnwma.jpg,0.33
1570441,John Prettyman,John Prettyman,0,Directing,,0.0505
74879,Robert Lord,Robert Lord,2,Writing,,0.2993
1529475,Chuck Hansen,Chuck Hansen,2,Directing,,0.1064
2236638,Stanley Young,Stanley Young,2,Camera,,0.0214
2887533,Claude Hutchinson,Claude Hutchinson,0,Lighting,,0.0143
161701,Al Roberts,Al Roberts,2,Camera,,0.0143
5775238,Bert Six,Bert Six,0,Camera,,0.0071
13571,Hugo Friedhofer,Hugo Friedhofer,2,Sound,/zk7eAtnlkTWugq32selfhQRMowo.jpg,0.0969
